dni,category,amount,timestamp
79679388M,clothing,-52.42,2022-06-28T11:54:28
79679388M,education,-48.71,2022-06-29T13:43:25
79679388M,cash,-100.0,2022-06-30T06:01:30
79679388M,salary,1352.7,2022-07-01T00:57:00
79679388M,children,-158.89,2022-07-03T09:21:15
79679388M,mortgage,-1001.38,2022-07-04T14:53:52
79679388M,leisure,-81.2,2022-07-04T16:18:37
79679388M,education,-71.65,2022-07-04T14:52:30
79679388M,gas,-33.5,2022-07-05T11:15:51
79679388M,cash,-100.0,2022-07-05T14:42:27
79679388M,phone,-36.2,2022-07-06T10:09:10
79679388M,leisure,-59.18,2022-07-06T18:42:39
79679388M,gifts,-787.63,2022-07-06T17:50:00
79679388M,leisure,-19.24,2022-07-07T20:45:51
79679388M,electricity,-61.04,2022-07-08T13:44:38
79679388M,water,-20.06,2022-07-08T10:18:49
79679388M,internet,-42.0,2022-07-08T11:02:40
79679388M,cash,-100.0,2022-07-08T08:26:15
79679388M,leisure,-62.56,2022-07-09T21:11:31
79679388M,repairs,-139.03,2022-07-11T11:39:32
79679388M,healthcare,-158.62,2022-07-15T23:52:55
79679388M,repairs,-309.51,2022-07-15T10:42:28
79679388M,leisure,-75.48,2022-07-16T20:20:02
79679388M,food,-112.98,2022-07-17T14:24:52
79679388M,cash,-100.0,2022-07-18T16:36:12
79679388M,education,-71.71,2022-07-21T11:41:53
79679388M,clothing,-115.37,2022-07-22T18:23:07
79679388M,education,-65.51,2022-07-23T16:05:13
79679388M,leisure,-75.43,2022-07-26T18:09:40
79679388M,leisure,-35.97,2022-07-27T22:28:06
79679388M,food,-96.81,2022-07-28T13:50:47
79679388M,healthcare,-84.82,2022-07-29T09:44:41
79679388M,cash,-100.0,2022-07-29T14:11:05
79679388M,salary,1352.7,2022-08-01T16:57:44
79679388M,clothing,-90.04,2022-08-02T19:59:46
79679388M,food,-109.79,2022-08-03T19:37:01
79679388M,cash,-100.0,2022-08-03T15:16:20
79679388M,mortgage,-1001.38,2022-08-04T16:32:55
79679388M,food,-60.01,2022-08-05T10:08:22
79679388M,children,-374.04,2022-08-05T20:33:16
79679388M,water,-24.39,2022-08-06T18:57:26
79679388M,gas,-85.03,2022-08-06T20:15:11
79679388M,phone,-35.27,2022-08-08T18:01:45
79679388M,electricity,-80.97,2022-08-08T14:19:38
79679388M,internet,-42.0,2022-08-08T07:37:51
79679388M,food,-108.01,2022-08-08T17:05:24
79679388M,cash,-100.0,2022-08-08T16:37:57
79679388M,repairs,-236.84,2022-08-09T11:17:00
79679388M,leisure,-41.98,2022-08-11T23:49:32
79679388M,transport,-85.09,2022-08-12T19:31:42
79679388M,transport,-77.98,2022-08-13T08:58:07
79679388M,appliances,-370.87,2022-08-13T20:37:38
79679388M,food,-109.68,2022-08-15T14:40:45
79679388M,travel,-1578.3,2022-08-15T10:58:14
79679388M,transport,-76.28,2022-08-17T11:16:54
79679388M,gifts,-537.45,2022-08-17T02:37:37
79679388M,repairs,-316.49,2022-08-20T20:21:19
79679388M,food,-66.34,2022-08-22T16:20:43
79679388M,transport,-81.12,2022-08-22T14:19:20
79679388M,leisure,-63.56,2022-08-22T13:49:36
79679388M,repairs,-321.77,2022-08-22T10:08:37
79679388M,food,-63.56,2022-08-23T09:45:31
79679388M,transport,-67.15,2022-08-25T16:53:33
79679388M,clothing,-51.89,2022-08-25T11:42:57
79679388M,cash,-100.0,2022-08-27T17:55:51
79679388M,leisure,-22.19,2022-08-30T16:30:47
79679388M,clothing,-81.53,2022-08-31T17:05:59
79679388M,children,-478.82,2022-08-31T11:11:20
79679388M,salary,1352.7,2022-09-01T10:30:18
79679388M,extra_income,211.68,2022-09-01T10:30:18
79679388M,food,-112.46,2022-09-02T15:19:38
79679388M,leisure,-31.41,2022-09-02T09:52:50
79679388M,mortgage,-1001.38,2022-09-04T22:55:09
79679388M,water,-35.38,2022-09-05T17:29:26
79679388M,phone,-39.3,2022-09-05T07:09:24
79679388M,leisure,-82.24,2022-09-05T18:28:17
79679388M,gas,-62.76,2022-09-06T20:29:27
79679388M,electricity,-39.56,2022-09-08T18:57:31
79679388M,internet,-42.0,2022-09-08T22:18:56
79679388M,gifts,-382.7,2022-09-08T09:40:23
79679388M,food,-98.1,2022-09-09T07:37:17
79679388M,children,-523.72,2022-09-09T20:50:39
79679388M,transport,-44.29,2022-09-10T16:06:44
79679388M,leisure,-23.48,2022-09-10T14:32:54
79679388M,transport,-54.97,2022-09-11T15:40:21
79679388M,cash,-100.0,2022-09-11T18:41:51
79679388M,cash,-100.0,2022-09-12T23:26:11
79679388M,appliances,-340.76,2022-09-12T16:58:15
79679388M,food,-100.65,2022-09-16T16:37:56
79679388M,food,-67.38,2022-09-17T11:31:13
79679388M,food,-64.73,2022-09-19T09:40:18
79679388M,children,-313.74,2022-09-20T12:41:46
79679388M,leisure,-62.07,2022-09-22T15:49:24
79679388M,education,-70.91,2022-09-23T10:02:35
79679388M,cash,-100.0,2022-09-23T16:17:31
79679388M,food,-64.01,2022-09-24T18:12:38
79679388M,gifts,-447.13,2022-09-24T23:43:41
79679388M,food,-118.09,2022-09-27T18:52:08
79679388M,transport,-56.76,2022-09-27T12:19:51
79679388M,food,-61.95,2022-09-29T15:21:33
79679388M,cash,-100.0,2022-09-29T14:47:41
79679388M,gifts,-651.45,2022-09-29T01:52:51
79679388M,food,-117.09,2022-09-30T19:46:08
79679388M,salary,1352.7,2022-10-01T05:09:30
79679388M,mortgage,-1001.38,2022-10-04T14:10:44
79679388M,cash,-100.0,2022-10-04T17:59:05
79679388M,transport,-55.75,2022-10-05T08:45:01
79679388M,leisure,-42.11,2022-10-05T10:54:13
79679388M,internet,-42.0,2022-10-07T22:39:07
79679388M,repairs,-80.93,2022-10-07T00:45:42
79679388M,electricity,-39.37,2022-10-08T12:22:42
79679388M,water,-28.28,2022-10-08T18:49:40
79679388M,gas,-90.79,2022-10-08T02:11:11
79679388M,phone,-40.0,2022-10-08T14:50:11
79679388M,food,-92.26,2022-10-10T19:04:56
79679388M,cash,-100.0,2022-10-10T14:14:47
79679388M,travel,-545.18,2022-10-10T15:10:51
79679388M,cash,-100.0,2022-10-12T03:07:26
79679388M,leisure,-23.24,2022-10-14T08:11:02
79679388M,appliances,-155.04,2022-10-14T11:20:22
79679388M,gifts,-378.77,2022-10-16T14:59:07
79679388M,transport,-47.01,2022-10-17T08:04:11
79679388M,education,-47.95,2022-10-17T09:59:45
79679388M,cash,-100.0,2022-10-17T13:11:13
79679388M,repairs,-147.95,2022-10-21T18:36:04
79679388M,gifts,-335.33,2022-10-21T18:27:31
79679388M,food,-91.51,2022-10-22T20:51:11
79679388M,leisure,-77.74,2022-10-23T15:28:01
79679388M,food,-101.94,2022-10-24T16:10:54
79679388M,children,-251.63,2022-10-25T10:18:15
79679388M,cash,-100.0,2022-10-29T22:53:03
79679388M,children,-606.24,2022-10-29T10:36:03
79679388M,transport,-64.7,2022-10-30T16:09:30
79679388M,food,-95.85,2022-10-31T16:42:43
79679388M,repairs,-133.21,2022-10-31T02:14:55
79679388M,salary,1352.7,2022-11-01T17:04:37
79679388M,food,-107.44,2022-11-01T20:07:56
79679388M,cash,-100.0,2022-11-01T05:01:21
79679388M,food,-74.35,2022-11-02T15:22:00
79679388M,leisure,-56.01,2022-11-02T19:53:15
79679388M,mortgage,-1001.38,2022-11-04T13:37:33
79679388M,clothing,-144.58,2022-11-04T20:45:04
79679388M,healthcare,-128.48,2022-11-04T06:45:27
79679388M,phone,-40.0,2022-11-05T18:46:16
79679388M,healthcare,-38.16,2022-11-05T11:10:35
79679388M,water,-35.73,2022-11-06T15:33:04
79679388M,electricity,-36.74,2022-11-06T10:03:57
79679388M,cash,-100.0,2022-11-06T04:32:19
79679388M,gas,-88.42,2022-11-07T15:52:35
79679388M,internet,-42.0,2022-11-07T14:52:33
79679388M,food,-63.7,2022-11-07T23:49:24
79679388M,leisure,-24.88,2022-11-08T17:19:37
79679388M,cash,-100.0,2022-11-10T18:40:25
79679388M,cash,-100.0,2022-11-11T21:38:45
79679388M,food,-73.97,2022-11-12T19:57:14
79679388M,cash,-100.0,2022-11-14T23:47:15
79679388M,healthcare,-174.11,2022-11-15T13:57:22
79679388M,transport,-86.89,2022-11-19T19:31:26
79679388M,transport,-49.52,2022-11-20T17:41:08
79679388M,leisure,-21.97,2022-11-21T10:28:01
79679388M,cash,-100.0,2022-11-21T09:27:53
79679388M,leisure,-83.82,2022-11-22T16:47:16
79679388M,transport,-89.42,2022-11-23T13:20:47
79679388M,cash,-100.0,2022-11-24T20:51:22
79679388M,food,-90.99,2022-11-25T02:12:56
79679388M,gifts,-544.89,2022-11-25T02:30:40
79679388M,cash,-100.0,2022-11-26T09:14:37
79679388M,leisure,-70.54,2022-11-27T08:43:17
79679388M,leisure,-62.4,2022-11-29T12:37:02
79679388M,salary,1352.7,2022-12-01T15:12:56
79679388M,salary_bonus,989.1,2022-12-01T15:12:56
79679388M,leisure,-37.06,2022-12-02T14:50:40
79679388M,leisure,-26.44,2022-12-03T14:05:34
79679388M,mortgage,-1001.38,2022-12-04T08:08:32
79679388M,water,-30.62,2022-12-05T22:02:21
79679388M,food,-113.56,2022-12-05T03:10:03
79679388M,leisure,-62.23,2022-12-05T11:46:41
79679388M,phone,-37.09,2022-12-06T12:05:33
79679388M,leisure,-55.55,2022-12-06T11:51:58
79679388M,clothing,-111.58,2022-12-06T20:20:04
79679388M,food,-105.58,2022-12-07T09:31:27
79679388M,transport,-55.64,2022-12-07T00:37:57
79679388M,electricity,-37.23,2022-12-08T12:20:49
79679388M,gas,-102.24,2022-12-08T14:56:49
79679388M,internet,-42.0,2022-12-08T16:10:11
79679388M,leisure,-66.89,2022-12-11T22:50:18
79679388M,cash,-100.0,2022-12-11T10:29:31
79679388M,cash,-100.0,2022-12-12T20:57:03
79679388M,food,-94.6,2022-12-13T13:51:37
79679388M,cash,-100.0,2022-12-13T23:47:24
79679388M,repairs,-307.92,2022-12-15T18:14:42
79679388M,gifts,-112.14,2022-12-15T17:31:10
79679388M,food,-86.52,2022-12-21T10:18:14
79679388M,children,-274.51,2022-12-22T12:06:58
79679388M,education,-42.15,2022-12-24T17:34:57
79679388M,cash,-100.0,2022-12-25T09:26:42
79679388M,leisure,-70.52,2022-12-26T10:34:28
79679388M,healthcare,-56.23,2022-12-27T16:59:19
79679388M,cash,-100.0,2022-12-27T20:00:38
79679388M,food,-83.16,2022-12-28T22:46:40
79679388M,clothing,-154.12,2022-12-29T19:22:33
79679388M,cash,-100.0,2022-12-29T09:55:11
79679388M,gifts,-396.69,2022-12-29T08:39:56
79679388M,children,-346.63,2022-12-29T15:20:42
79679388M,cash,-100.0,2022-12-30T09:49:47
79679388M,food,-114.52,2022-12-31T16:00:07
79679388M,cash,-100.0,2022-12-31T13:34:18
79679388M,salary,1400.2,2023-01-01T18:40:21
79679388M,extra_income,211.68,2023-01-01T18:40:21
79679388M,healthcare,-121.89,2023-01-01T19:18:45
79679388M,repairs,-269.58,2023-01-01T11:15:11
79679388M,cash,-100.0,2023-01-03T11:18:34
79679388M,repairs,-291.29,2023-01-03T08:17:23
79679388M,mortgage,-1001.38,2023-01-04T20:47:16
79679388M,gas,-61.7,2023-01-05T19:14:13
79679388M,phone,-38.78,2023-01-05T13:26:04
79679388M,gifts,-248.77,2023-01-05T16:43:24
79679388M,water,-26.96,2023-01-08T20:09:39
79679388M,electricity,-47.48,2023-01-08T08:24:02
79679388M,internet,-42.0,2023-01-08T18:47:15
79679388M,cash,-100.0,2023-01-11T10:32:57
79679388M,healthcare,-114.53,2023-01-12T15:47:12
79679388M,repairs,-189.81,2023-01-12T20:13:15
79679388M,transport,-73.43,2023-01-14T14:23:09
79679388M,food,-117.66,2023-01-16T18:26:24
79679388M,transport,-83.28,2023-01-16T10:56:36
79679388M,food,-107.11,2023-01-17T19:58:09
79679388M,repairs,-56.95,2023-01-18T11:53:13
79679388M,cash,-100.0,2023-01-20T09:32:18
79679388M,transport,-61.4,2023-01-21T08:58:49
79679388M,leisure,-31.01,2023-01-21T10:34:32
79679388M,leisure,-74.71,2023-01-23T11:28:18
79679388M,transport,-59.14,2023-01-25T13:47:18
79679388M,cash,-100.0,2023-01-25T22:52:01
79679388M,food,-92.08,2023-01-26T02:20:18
79679388M,appliances,-216.76,2023-01-26T12:26:22
79679388M,cash,-100.0,2023-01-27T16:29:31
79679388M,gifts,-58.84,2023-01-27T19:34:26
79679388M,cash,-100.0,2023-01-28T12:46:31
79679388M,cash,-100.0,2023-01-29T09:54:23
79679388M,repairs,-56.27,2023-01-31T20:49:21
79679388M,salary,1400.2,2023-02-01T09:43:00
79679388M,mortgage,-1001.38,2023-02-04T17:34:45
79679388M,water,-22.03,2023-02-05T12:50:32
79679388M,food,-62.93,2023-02-05T09:12:34
79679388M,gas,-53.0,2023-02-06T11:24:37
79679388M,phone,-30.07,2023-02-06T19:50:54
79679388M,repairs,-93.2,2023-02-06T17:28:14
79679388M,electricity,-40.25,2023-02-07T11:40:45
79679388M,internet,-42.0,2023-02-07T14:44:16
79679388M,food,-108.87,2023-02-07T11:52:04
79679388M,car,-253.25,2023-02-09T11:26:25
79679388M,clothing,-104.37,2023-02-11T20:33:50
79679388M,travel,-540.48,2023-02-11T13:13:12
79679388M,gifts,-115.59,2023-02-11T12:19:27
79679388M,clothing,-145.48,2023-02-13T19:37:53
79679388M,cash,-100.0,2023-02-14T09:43:41
79679388M,repairs,-75.05,2023-02-19T17:04:01
79679388M,cash,-100.0,2023-02-24T09:14:59
79679388M,gifts,-192.84,2023-02-24T09:11:30
79679388M,healthcare,-135.06,2023-02-25T06:24:26
79679388M,clothing,-123.46,2023-02-28T08:55:44
79679388M,salary,1400.2,2023-03-01T09:20:38
79679388M,food,-94.41,2023-03-01T08:20:16
79679388M,cash,-100.0,2023-03-01T09:58:11
79679388M,repairs,-266.01,2023-03-01T13:26:08
79679388M,mortgage,-1001.38,2023-03-04T14:47:28
79679388M,food,-66.14,2023-03-04T10:15:11
79679388M,transport,-45.12,2023-03-04T19:36:37
79679388M,gas,-62.81,2023-03-05T23:14:02
79679388M,internet,-42.0,2023-03-05T15:22:47
79679388M,phone,-40.07,2023-03-05T07:10:41
79679388M,cash,-100.0,2023-03-05T00:09:50
79679388M,water,-44.34,2023-03-06T08:34:48
79679388M,electricity,-39.11,2023-03-06T18:24:53
79679388M,cash,-100.0,2023-03-06T15:45:16
79679388M,food,-104.27,2023-03-07T12:02:49
79679388M,transport,-71.68,2023-03-07T19:54:20
79679388M,cash,-100.0,2023-03-07T18:44:03
79679388M,food,-110.87,2023-03-08T10:17:21
79679388M,cash,-100.0,2023-03-09T14:18:06
79679388M,food,-84.52,2023-03-10T18:53:30
79679388M,leisure,-61.95,2023-03-10T16:29:50
79679388M,repairs,-304.64,2023-03-10T09:12:59
79679388M,gifts,-755.94,2023-03-10T10:50:52
79679388M,food,-101.14,2023-03-11T20:41:35
79679388M,leisure,-39.15,2023-03-11T20:54:03
79679388M,cash,-100.0,2023-03-13T20:17:54
79679388M,leisure,-68.21,2023-03-14T16:32:56
79679388M,clothing,-145.84,2023-03-14T12:02:17
79679388M,cash,-100.0,2023-03-15T20:45:47
79679388M,cash,-100.0,2023-03-19T10:13:34
79679388M,gifts,-390.12,2023-03-19T19:55:08
79679388M,transport,-85.04,2023-03-20T10:40:41
79679388M,cash,-100.0,2023-03-21T02:03:17
79679388M,transport,-52.44,2023-03-22T15:41:10
79679388M,food,-81.98,2023-03-25T10:11:11
79679388M,healthcare,-178.31,2023-03-25T20:43:00
79679388M,cash,-100.0,2023-03-27T16:20:19
79679388M,food,-81.97,2023-03-29T14:17:14
79679388M,education,-51.88,2023-03-30T20:30:12
79679388M,leisure,-46.13,2023-03-31T16:05:27
79679388M,children,-406.33,2023-03-31T16:45:04
79679388M,salary,1400.2,2023-04-01T13:37:23
79679388M,extra_income,211.68,2023-04-01T13:37:23
79679388M,cash,-100.0,2023-04-01T04:57:36
79679388M,transport,-81.52,2023-04-02T14:46:44
79679388M,cash,-100.0,2023-04-02T23:31:08
79679388M,healthcare,-133.51,2023-04-03T16:41:23
79679388M,cash,-100.0,2023-04-03T15:06:45
79679388M,mortgage,-1001.38,2023-04-04T18:09:21
79679388M,gas,-31.81,2023-04-05T16:58:10
79679388M,leisure,-54.88,2023-04-05T15:16:04
79679388M,electricity,-76.51,2023-04-06T14:33:20
79679388M,water,-30.49,2023-04-07T10:38:18
79679388M,phone,-37.51,2023-04-07T13:34:01
79679388M,food,-117.87,2023-04-07T16:19:19
79679388M,internet,-42.0,2023-04-08T01:36:03
79679388M,transport,-45.77,2023-04-08T14:27:39
79679388M,repairs,-161.94,2023-04-08T11:59:10
79679388M,food,-70.88,2023-04-10T19:26:59
79679388M,clothing,-89.25,2023-04-10T13:59:50
79679388M,transport,-68.77,2023-04-11T11:42:20
79679388M,leisure,-59.43,2023-04-12T10:16:24
79679388M,appliances,-325.39,2023-04-12T08:06:33
79679388M,transport,-59.32,2023-04-13T17:45:23
79679388M,leisure,-77.9,2023-04-14T22:55:06
79679388M,cash,-100.0,2023-04-14T13:11:02
79679388M,leisure,-71.26,2023-04-15T13:20:11
79679388M,food,-122.55,2023-04-16T14:24:28
79679388M,education,-70.06,2023-04-17T19:39:16
79679388M,food,-71.95,2023-04-19T10:46:18
79679388M,cash,-100.0,2023-04-19T22:05:03
79679388M,healthcare,-85.85,2023-04-20T16:00:14
79679388M,transport,-59.38,2023-04-23T19:50:54
79679388M,healthcare,-57.68,2023-04-23T18:38:46
79679388M,leisure,-69.37,2023-04-26T21:41:27
79679388M,healthcare,-180.27,2023-04-26T05:02:28
79679388M,food,-94.04,2023-04-27T16:07:11
79679388M,leisure,-58.92,2023-04-27T08:13:10
79679388M,cash,-100.0,2023-04-29T14:50:20
79679388M,food,-108.34,2023-04-30T13:59:35
79679388M,leisure,-80.11,2023-04-30T13:53:55
79679388M,gifts,-213.11,2023-04-30T15:09:33
79679388M,salary,1400.2,2023-05-01T11:31:16
79679388M,children,-619.4,2023-05-01T20:00:40
79679388M,leisure,-61.14,2023-05-02T10:33:08
79679388M,transport,-78.78,2023-05-03T19:06:56
79679388M,mortgage,-1001.38,2023-05-04T08:09:40
79679388M,transport,-75.25,2023-05-04T15:25:54
79679388M,cash,-100.0,2023-05-04T19:55:24
79679388M,water,-34.32,2023-05-05T10:32:54
79679388M,electricity,-81.84,2023-05-05T17:59:17
79679388M,internet,-42.0,2023-05-05T14:14:08
79679388M,phone,-40.56,2023-05-05T19:35:27
79679388M,gas,-91.55,2023-05-06T07:03:04
79679388M,cash,-100.0,2023-05-10T19:04:53
79679388M,cash,-100.0,2023-05-12T15:52:33
79679388M,food,-114.53,2023-05-14T13:28:11
79679388M,cash,-100.0,2023-05-14T10:59:38
79679388M,food,-123.61,2023-05-15T19:31:09
79679388M,cash,-100.0,2023-05-18T20:09:09
79679388M,education,-73.08,2023-05-19T19:51:53
79679388M,gifts,-349.69,2023-05-19T15:42:04
79679388M,food,-81.86,2023-05-20T11:22:01
79679388M,leisure,-49.39,2023-05-20T09:23:08
79679388M,travel,-1163.05,2023-05-20T20:30:00
79679388M,repairs,-317.59,2023-05-21T09:38:44
79679388M,food,-67.48,2023-05-25T16:09:53
79679388M,food,-64.98,2023-05-26T20:47:40
79679388M,food,-67.48,2023-05-28T00:36:41
79679388M,transport,-64.06,2023-05-29T20:50:48
79679388M,leisure,-23.81,2023-05-29T17:05:37
79679388M,gifts,-509.0,2023-05-29T04:44:27
79679388M,salary,1400.2,2023-06-01T01:35:06
79679388M,salary_bonus,1094.62,2023-06-01T01:35:06
79679388M,gifts,-754.17,2023-06-01T10:06:41
79679388M,mortgage,-1001.38,2023-06-04T15:08:07
79679388M,water,-28.47,2023-06-05T21:24:14
79679388M,phone,-32.87,2023-06-05T09:42:20
79679388M,internet,-42.0,2023-06-06T19:27:36
79679388M,cash,-100.0,2023-06-06T10:45:58
79679388M,cash,-100.0,2023-06-07T19:43:40
79679388M,electricity,-45.82,2023-06-08T18:46:15
79679388M,gas,-110.47,2023-06-08T10:38:43
79679388M,clothing,-54.59,2023-06-08T17:46:24
79679388M,appliances,-100.79,2023-06-08T08:50:01
79679388M,cash,-100.0,2023-06-09T14:09:54
79679388M,food,-113.86,2023-06-12T23:33:19
79679388M,cash,-100.0,2023-06-15T04:55:05
79679388M,food,-66.49,2023-06-16T16:58:10
79679388M,clothing,-128.92,2023-06-18T12:10:35
79679388M,leisure,-35.28,2023-06-19T18:11:15
79679388M,food,-77.71,2023-06-20T15:22:10
79679388M,leisure,-68.44,2023-06-20T15:17:47
79679388M,clothing,-52.11,2023-06-20T10:22:41
79679388M,education,-49.18,2023-06-23T09:49:41
79679388M,food,-118.04,2023-06-25T11:44:18
79679388M,appliances,-296.34,2023-06-25T17:23:02
79679388M,food,-77.86,2023-06-26T09:13:17
79679388M,transport,-40.51,2023-06-26T10:44:20
79679388M,clothing,-96.22,2023-06-27T14:06:30
79679388M,salary,1400.2,2023-07-01T12:26:24
79679388M,clothing,-85.52,2023-07-03T09:44:51
79679388M,mortgage,-1001.38,2023-07-04T22:20:14
79679388M,gifts,-574.99,2023-07-04T23:13:09
79679388M,gas,-78.86,2023-07-05T02:23:44
79679388M,internet,-42.0,2023-07-05T00:08:26
79679388M,leisure,-40.15,2023-07-05T09:51:33
79679388M,phone,-37.21,2023-07-06T08:32:57
79679388M,electricity,-85.2,2023-07-07T13:35:11
79679388M,children,-694.46,2023-07-07T19:26:55
79679388M,water,-22.61,2023-07-08T20:05:38
79679388M,transport,-43.52,2023-07-08T21:41:37
79679388M,cash,-100.0,2023-07-08T12:19:04
79679388M,gifts,-220.53,2023-07-09T17:08:01
79679388M,food,-85.15,2023-07-10T13:46:37
79679388M,leisure,-47.3,2023-07-10T16:16:39
79679388M,healthcare,-154.25,2023-07-12T11:11:22
79679388M,food,-122.96,2023-07-14T10:51:47
79679388M,food,-92.35,2023-07-16T18:08:19
79679388M,transport,-81.69,2023-07-17T16:14:38
79679388M,children,-312.21,2023-07-17T10:18:01
79679388M,food,-117.89,2023-07-19T09:40:45
79679388M,transport,-78.57,2023-07-19T09:52:15
79679388M,leisure,-38.79,2023-07-19T14:48:25
79679388M,cash,-100.0,2023-07-20T15:48:04
79679388M,cash,-100.0,2023-07-21T08:08:34
79679388M,transport,-46.64,2023-07-22T01:52:28
79679388M,clothing,-70.81,2023-07-27T09:16:55
79679388M,clothing,-132.08,2023-07-28T14:08:18
79679388M,travel,-732.32,2023-07-29T12:56:55
79679388M,children,-296.87,2023-07-29T12:49:09
79679388M,food,-64.03,2023-07-30T08:36:58
79679388M,food,-82.22,2023-07-31T12:38:08
79679388M,leisure,-18.88,2023-07-31T22:07:07
79679388M,salary,1400.2,2023-08-01T13:51:35
79679388M,extra_income,211.68,2023-08-01T13:51:35
79679388M,clothing,-138.42,2023-08-01T20:29:46
79679388M,leisure,-82.87,2023-08-02T14:15:37
79679388M,mortgage,-1001.38,2023-08-04T21:32:22
79679388M,leisure,-60.83,2023-08-05T12:27:28
79679388M,phone,-32.38,2023-08-06T12:10:15
79679388M,transport,-50.28,2023-08-06T14:42:23
79679388M,water,-44.11,2023-08-08T22:30:55
79679388M,electricity,-55.66,2023-08-08T15:19:20
79679388M,gas,-62.07,2023-08-08T20:14:55
79679388M,internet,-42.0,2023-08-08T20:33:22
79679388M,food,-75.61,2023-08-08T10:38:51
79679388M,food,-81.09,2023-08-09T10:39:54
79679388M,leisure,-66.09,2023-08-09T19:17:17
79679388M,transport,-49.43,2023-08-10T13:41:51
79679388M,food,-70.48,2023-08-12T19:13:44
79679388M,repairs,-133.42,2023-08-12T16:23:01
79679388M,education,-46.75,2023-08-13T12:33:45
79679388M,children,-513.6,2023-08-14T08:56:05
79679388M,leisure,-20.82,2023-08-15T16:15:49
79679388M,education,-51.55,2023-08-15T15:41:58
79679388M,repairs,-95.41,2023-08-15T16:27:03
79679388M,appliances,-168.66,2023-08-17T09:18:52
79679388M,children,-282.98,2023-08-17T20:56:25
79679388M,food,-76.58,2023-08-20T13:37:42
79679388M,leisure,-20.81,2023-08-20T20:50:50
79679388M,education,-65.83,2023-08-20T17:50:11
79679388M,food,-64.43,2023-08-21T14:40:58
79679388M,gifts,-211.81,2023-08-21T19:58:35
79679388M,food,-83.51,2023-08-23T16:34:26
79679388M,food,-96.57,2023-08-24T17:26:29
79679388M,transport,-65.99,2023-08-25T17:28:41
79679388M,food,-85.66,2023-08-27T13:06:10
79679388M,transport,-52.67,2023-08-28T12:21:57
79679388M,leisure,-29.96,2023-08-28T14:36:47
79679388M,cash,-100.0,2023-08-28T17:04:34
79679388M,food,-81.51,2023-08-29T11:35:17
79679388M,cash,-100.0,2023-08-29T14:31:22
79679388M,gifts,-787.73,2023-08-30T11:55:13
79679388M,education,-72.16,2023-08-31T22:56:45
79679388M,salary,1400.2,2023-09-01T13:53:53
79679388M,leisure,-24.94,2023-09-01T23:30:13
79679388M,leisure,-37.56,2023-09-02T20:44:50
79679388M,repairs,-94.62,2023-09-02T18:55:15
79679388M,mortgage,-1001.38,2023-09-04T17:58:25
79679388M,transport,-49.65,2023-09-04T16:33:11
79679388M,food,-111.38,2023-09-05T12:11:17
79679388M,transport,-59.62,2023-09-06T19:56:15
79679388M,electricity,-42.8,2023-09-08T16:50:53
79679388M,gas,-98.52,2023-09-08T12:58:09
79679388M,internet,-42.0,2023-09-08T17:22:34
79679388M,water,-21.43,2023-09-08T08:54:45
79679388M,phone,-41.92,2023-09-08T19:55:59
79679388M,cash,-100.0,2023-09-10T10:53:17
79679388M,healthcare,-120.54,2023-09-11T10:17:26
79679388M,cash,-100.0,2023-09-11T12:22:54
79679388M,food,-84.14,2023-09-13T20:45:32
79679388M,transport,-54.33,2023-09-14T06:01:40
79679388M,leisure,-46.59,2023-09-14T17:48:32
79679388M,transport,-49.09,2023-09-15T10:00:16
79679388M,education,-51.86,2023-09-15T18:36:01
79679388M,food,-115.84,2023-09-18T23:15:15
79679388M,food,-113.76,2023-09-19T16:26:27
79679388M,healthcare,-152.15,2023-09-20T12:16:30
79679388M,leisure,-55.4,2023-09-21T16:53:11
79679388M,food,-81.49,2023-09-22T17:58:50
79679388M,transport,-62.14,2023-09-25T21:18:51
79679388M,leisure,-80.65,2023-09-25T01:15:24
79679388M,leisure,-44.46,2023-09-26T17:38:03
79679388M,repairs,-79.56,2023-09-26T09:55:13
79679388M,food,-121.05,2023-09-28T12:39:34
79679388M,clothing,-132.05,2023-09-28T00:25:10
79679388M,leisure,-77.71,2023-09-30T12:32:06
79679388M,salary,1400.2,2023-10-01T10:19:38
79679388M,food,-62.54,2023-10-01T20:44:56
79679388M,leisure,-43.48,2023-10-01T12:48:19
79679388M,food,-103.6,2023-10-03T20:22:42
79679388M,cash,-100.0,2023-10-03T20:59:32
79679388M,mortgage,-1001.38,2023-10-04T18:14:43
79679388M,cash,-100.0,2023-10-04T11:48:04
79679388M,water,-24.8,2023-10-05T19:13:31
79679388M,electricity,-84.08,2023-10-06T13:20:55
79679388M,gas,-106.33,2023-10-06T13:01:29
79679388M,food,-71.06,2023-10-06T01:52:27
79679388M,clothing,-138.06,2023-10-07T09:26:14
79679388M,internet,-42.0,2023-10-08T02:08:49
79679388M,phone,-38.48,2023-10-08T19:15:26
79679388M,food,-64.68,2023-10-08T13:39:58
79679388M,cash,-100.0,2023-10-08T10:00:51
79679388M,transport,-48.57,2023-10-10T11:23:34
79679388M,cash,-100.0,2023-10-10T15:51:18
79679388M,repairs,-94.09,2023-10-10T09:31:18
79679388M,gifts,-77.46,2023-10-11T11:30:26
79679388M,food,-90.79,2023-10-12T16:16:54
79679388M,appliances,-374.94,2023-10-12T19:27:35
79679388M,cash,-100.0,2023-10-15T21:55:30
